femme,Robillard,Delphine,12/13/1988,VILLEPARISIS,75.9,166,O+
homme,Lafond,Henry,5/31/1958,SCHILTIGHEIM,76.9,186,O+
homme,Jodion,Amaury,1/18/1977,VILLENEUVE-SUR-LOT,69.6,181,A+
homme,Roux,Guerin,11/16/1982,CHALON-SUR-SAÔNE,76.0,187,O+
homme,Ruel,Malagigi,2/15/1985,DIGNE-LES-BAINS,89.1,172,A+
femme,Chevrette,Mathilde,10/1/1985,BASTIA,103.1,167,O+
homme,Lagueux,Pascal,2/20/1937,BEZONS,61.8,181,B+
femme,Souplet,Maureen,4/26/1941,LOOS,79.7,170,A+
homme,Lafond,Sébastien,4/14/1966,MONS-EN-BAROEUL,77.1,186,A+
homme,Poirier,Arno,3/27/1954,AJACCIO,77.9,172,A+
femme,Jalbert,Edmee,8/17/1972,BAIE-MAHAULT,93.2,155,A+
femme,Théberge,Huette,3/26/1988,TORCY,74.5,159,O+
femme,Pinette,Trinette,2/28/1949,ALBI,52.9,171,O+
femme,Davignon,Julienne,12/16/1957,SUCY-EN-BRIE,91.9,164,B+
femme,Cartier,Sabine,12/3/1999,PARIS,54.1,151,O+
femme,Bousquet,France,4/24/1955,ATHIS-MONS,60.2,166,A+
femme,Lagacé,Pensee,7/23/1999,CASTRES,78.4,154,O+
homme,Mazuret,Gaspar,10/3/1985,BESANÇON,94.4,190,B+
femme,Pichette,Slainie,3/4/1966,GIF-SUR-YVETTE,84.7,158,B+
femme,Leclerc,Heloise,12/12/1998,IVRY-SUR-SEINE,76.9,164,B+
femme,Foucault,Xavierre,6/12/1942,CARPENTRAS,77.6,158,A+
femme,Riel,Josette,12/1/1973,MARSEILLE,50.6,162,A+
femme,Voisine,Clarice,4/5/1951,BAYONNE,101.5,161,O+
homme,Margand,Laurent,1/23/1973,SAINT-MAUR-DES-FOSSÈS,115.8,185,B+
homme,Goguen,Guy,5/5/1943,LAMBERSART,91.7,168,O+
homme,Laprise,Aloin,2/13/1960,HOUILLES,83.4,187,A+
homme,Turcotte,Russell,9/8/1953,AGDE,97.6,168,A+
femme,Laisné,Christine,5/5/1964,BLOIS,96.5,162,A-
homme,Lajoie,Arnou,9/8/1998,BORDEAUX,68.6,189,O+
homme,Ailleboust,Eugène,6/21/1981,BERGERAC,98.7,171,A+
femme,L'Heureux,Holly,9/30/1942,GRENOBLE,50.7,164,O+
femme,Pinneau,Parnella,5/23/1974,ALBI,95.5,166,O+
femme,Chevrette,Christelle,6/26/1988,ARGENTEUIL,66.4,165,O+
femme,Pirouet,Joy,7/8/1988,STRASBOURG,50.4,172,B+
femme,Renaud,Clothilde,12/27/1979,MARSEILLE,59.8,166,B+
femme,Douffet,Geneviève,2/7/1953,MÉRIGNAC,52.2,159,B+
femme,Beauchemin,Didiane,8/9/1990,PARIS,89.3,174,O+
femme,Faure,Mavise,6/5/1995,ÉPINAY-SUR-SEINE,55.8,156,O+
femme,Godin,Ancelote,6/27/1955,PONTAULT-COMBAULT,101.8,168,A+
homme,Beaujolie,Alphonse,8/20/1936,LUNEL,84.3,165,A+
femme,Desrosiers,Karlotta,1/19/1971,POINTE-À-PITRE,80.0,157,B+
femme,Jodion,Lundy,7/31/1948,SAINT-ANDRÉ,52.2,162,O+
femme,Robert,Andrée,5/4/1956,VILLENEUVE-D'ASCQ,58.2,170,A+
homme,Houde,Verney,1/26/1954,SCHOELCHER,78.2,175,A+
homme,Labonté,Léon,4/11/1982,VILLENEUVE-LA-GARENNE,65.6,169,O+
homme,Marleau,Thiery,7/11/1979,MARTIGUES,75.2,186,A+
femme,Lacharité,Sylvie,4/27/1956,MENDE,78.7,153,O+
homme,Varieur,Mandel,9/30/1967,BOURGES,115.7,180,O+
femme,Miron,Capucine,11/14/1987,AUBAGNE,49.8,174,O+
homme,Bourget,Bayard,3/23/1973,SAINT-BRIEUC,101.7,179,B+
femme,Benoit,Stéphanie,3/18/1962,LES ABYMES,72.3,157,O+
femme,Duplanty,Édith,4/30/2000,NOGENT-SUR-MARNE,49.7,163,O+
homme,Laforge,Oliver,10/29/1969,NOISY-LE-SEC,103.5,181,B+
femme,Brochu,Corinne,12/10/1948,NOISY-LE-SEC,93.2,171,A+
homme,Pépin,Lance,3/31/1988,ROUEN,110.4,188,O+
homme,Lalonde,Tearlach,7/16/1971,CRÉTEIL,79.7,188,B+
femme,Lamontagne,Xavierre,9/16/1944,CHÂTENAY-MALABRY,92.7,170,B+
homme,Goguen,Noël,8/7/1969,SAINT-GERMAIN-EN-LAYE,70.2,173,A-
homme,Labrecque,Chapin,4/9/1967,ISTRES,84.9,171,O+
homme,Dagenais,Charlot,8/8/1985,VILLEMOMBLE,72.1,177,A+
femme,Parenteau,Martine,3/27/1979,HÉROUVILLE-SAINT-CLAIR,97.0,171,O+
femme,Duffet,Renée,1/14/1970,MONTMORENCY,53.2,162,O+
femme,LaGarde,Demi,9/10/1979,SAINT-JOSEPH,92.9,155,O+
femme,Boisvert,Ormazd,7/15/1940,LA CELLE-SAINT-CLOUD,95.2,169,A+
homme,Picard,Tabor,2/18/1978,VILLENEUVE-D'ASCQ,96.8,172,O+
homme,Tétrault,Gano,8/24/1998,CAHORS,99.9,173,O-
homme,Ruel,Sennet,7/13/1995,BEZONS,107.0,168,O+
homme,Sylvain,Tyson,12/28/1980,VICHY,79.1,185,O+
femme,Labrosse,Laurene,3/4/1941,FORBACH,79.3,165,O+
femme,Simard,Agathe,12/4/1988,CREIL,58.7,162,AB-
homme,Paulet,Frédéric,11/14/1967,LOOS,88.8,171,O+
homme,Audibert,Forrest,8/29/1981,SAINT-LAURENT-DU-VAR,89.0,189,A+
homme,Faure,Leverett,12/23/1985,AIX-EN-PROVENCE,99.2,186,B+
homme,Parenteau,Fabrice,2/9/1988,DÉCINES-CHARPIEU,66.8,180,A+
femme,Clément,Rive,9/14/1995,MONTMORENCY,52.7,156,B+
femme,Daviau,Arnaude,5/24/1994,BLAGNAC,61.0,170,O+
homme,Louineaux,Varden,7/27/1941,MONTCEAU-LES-MINES,90.6,179,B+
homme,Guibord,Donatien,10/3/1962,ARMENTIÈRES,107.9,172,O+
femme,Paimboeuf,Fusberta,8/24/1984,SAINTES,72.1,173,A+
homme,Daigle,Yves,6/25/1978,VILLEPINTE,114.6,175,O-
homme,Ayot,Arnaud,12/15/1969,LES ULIS,78.1,183,O+
homme,Deschamps,Jeoffroi,3/24/1948,LA SEYNE-SUR-MER,107.3,163,O-
femme,Lécuyer,Eglantine,7/28/1998,LA VARENNE-SAINT-HILAIRE,49.7,162,A+
femme,Étoile,Delit,3/15/1985,BEZONS,81.0,163,B+
homme,Bizier,Auguste,8/25/1950,GOUSSAINVILLE,108.8,171,A-
homme,Marier,Manville,9/12/1933,RUEIL-MALMAISON,70.1,175,AB+
homme,Rancourt,Benjamin,10/15/1984,DAMMARIE-LES-LYS,81.7,168,A-
homme,Bourgouin,Gustave,8/9/1968,MONTREUIL,102.2,186,B+
homme,Barteaux,Ernest,2/25/1947,RIS-ORANGIS,63.9,169,A+
homme,Lafontaine,Florismart,10/10/1963,HAZEBROUCK,83.9,174,B+
femme,Brisebois,Minette,1/8/1998,LE PERREUX-SUR-MARNE,86.3,161,A+
femme,Belisle,Nicolette,7/31/1949,ABBEVILLE,54.2,168,O+
homme,Chaussée,Aubin,2/27/1957,SOTTEVILLE-LÈS-ROUEN,106.9,173,A+
homme,Fortin,Ferragus,9/30/1950,COUDEKERQUE-BRANCHE,68.5,163,A+
homme,Givry,Philippe,6/7/1942,CHARENTON-LE-PONT,93.8,169,O-
homme,Charlebois,Clovis,10/23/1986,LA CELLE-SAINT-CLOUD,82.9,184,B+
homme,Lussier,Alfred,1/6/1946,PARIS,67.6,183,O+
homme,Saucier,Xavier,5/15/1958,COLMAR,97.4,169,B+
femme,Sorel,Aya,6/4/1941,SAINT-MÉDARD-EN-JALLES,94.8,153,O+
femme,Rocher,Arnaude,11/19/2000,CERGY,71.1,174,A-
femme,Lévesque,Villette,11/1/1982,OYONNAX,81.9,165,O+
homme,Guédry,Manville,5/10/1944,ROMAINVILLE,80.5,165,A+
femme,Corbeil,Avril,5/18/1997,HOUILLES,99.0,159,O+
homme,Lamare,Huon,2/1/1945,MONTPELLIER,60.5,170,O+
femme,Hachée,Germaine,4/21/1982,VICHY,102.1,169,B+
femme,Coudert,Nadine,8/11/1979,BAIE-MAHAULT,54.7,154,A+
homme,Tisserand,Florismart,9/28/1974,PERPIGNAN,77.9,182,B+
homme,Bonsaint,Dominique,5/20/1972,MARSEILLE,77.8,180,A+
femme,Moquin,Mignonette,6/29/1997,SAINT-OUEN,91.1,162,B+
homme,Lécuyer,Arber,11/13/1986,LA MADELEINE,98.0,183,O+
femme,Briard,Gaetane,9/30/1970,LE PORT,51.3,171,O+
homme,Cartier,Roch,1/29/1968,SAINT-SÉBASTIEN-SUR-LOIRE,73.8,177,O+
homme,Paré,Legget,1/23/1999,TRAPPES,67.7,172,O+
homme,Margand,Percy,11/13/1972,VILLEFRANCHE-SUR-SAÔNE,83.4,188,A+
femme,Courtemanche,Roxanne,3/24/1978,NÎMES,55.7,164,O+
femme,Goddu,Orva,3/13/1992,GAP,80.1,171,O-
homme,Michel,Nicholas,5/20/1933,VIGNEUX-SUR-SEINE,85.3,162,B+
femme,Beauchemin,Voleta,12/27/1964,ÉTAMPES,62.2,166,B+
femme,Chaloux,Erembourg,4/5/1990,MARSEILLE,77.6,168,O+
homme,Blanchard,Antoine,2/26/1955,NOISY-LE-GRAND,63.3,175,O-
femme,Marseau,Searlait,5/18/1978,LA PLAINE-SAINT-DENIS,102.8,172,O+
femme,Longpré,Jeannine,5/29/1961,ORLÉANS,64.6,165,O+
homme,Émond,Thibaut,5/20/1973,CROIX,112.0,171,A+
homme,Ouellet,Sumner,6/25/1946,BORDEAUX,78.9,178,A+
homme,Léveillé,Huon,12/12/1942,ORANGE,77.3,162,O+
homme,Lemaître,Gradasso,9/12/1964,NANCY,91.5,173,A+
homme,Auberjonois,Melville,3/14/1935,BELFORT,92.1,178,AB+
femme,Sevier,Élise,6/22/1982,SAINT-SÉBASTIEN-SUR-LOIRE,95.3,164,O+
homme,Tétrault,Huon,9/30/2000,LUNÉVILLE,87.6,181,B+
homme,Dufresne,Dreux,11/12/1963,SAINTE-ANNE,84.9,180,A-
homme,Houde,Agrican,5/31/1985,BAGNEUX,92.9,190,O+
femme,Massé,Agathe,9/21/1948,LE CANNET,70.3,161,O+
homme,Dupuis,Montague,12/1/1982,SCHILTIGHEIM,100.7,184,O+
femme,Masson,Belle,3/3/1948,MARSEILLE,65.5,152,B+
homme,Dennis,Marmion,2/17/1981,DIJON,79.2,170,B+
femme,Marier,Mirabelle,7/26/1942,SAINT-CLOUD,76.2,155,O+
homme,DuLin,Burkett,3/9/1946,ARGENTEUIL,80.1,178,A+
homme,Fluet,Nicholas,7/6/1961,VILLENEUVE-LA-GARENNE,83.8,185,O+
homme,Pinneau,Wyatt,3/3/1974,SAINT-DIZIER,87.9,175,A+
homme,Cailot,Garland,12/11/1985,NÎMES,102.6,178,O+
femme,Hervieux,Fanette,4/10/1933,SAINT-GERMAIN-EN-LAYE,52.1,153,O-
homme,Chartré,Felicien,12/31/1994,CHAMPIGNY-SUR-MARNE,67.2,173,O+
homme,Dubois,Peppin,5/17/1959,CERGY,82.9,173,O+
femme,Lesage,Tempeste,3/13/1966,LIMOGES,96.8,167,A+
femme,Raymond,Claire,12/15/1957,BORDEAUX,64.1,168,O+
homme,Lapointe,Campbell,5/24/1964,PARIS,107.1,183,A-
femme,Ferland,Céline,2/15/1937,METZ,51.1,167,O+
homme,Laramée,Louis,10/6/1959,MARSEILLE,96.7,178,B+
homme,Desilets,Bellamy,4/5/1949,PARIS,94.5,172,A+
homme,Chnadonnet,Daniel,11/8/1961,MONTBÉLIARD,105.4,172,O-
femme,Sicard,Adrienne,10/16/1979,LIÉVIN,76.5,160,A+
femme,Gabriaux,Jeannine,6/2/1974,MONTÉLIMAR,91.2,160,A-
femme,Crête,Mireille,4/6/1954,MARSEILLE,73.5,166,O-
homme,Rodrigue,Robert,4/15/1952,SAINT-CLOUD,85.5,179,O+
femme,D'Aoust,Véronique,12/13/1965,PARIS,76.8,169,AB+
homme,Picard,Gustave,12/31/1970,PARIS,88.1,182,A+
femme,Lesage,Caresse,11/17/1937,VERNON,91.4,169,B+
femme,Therrien,Alexandrin,6/26/1982,PONTAULT-COMBAULT,100.4,167,A+
homme,Chenard,Yves,2/24/1933,MAGAGNOSC,59.1,183,AB+
femme,Allard,Garland,7/6/1974,DUNKERQUE,53.3,156,A+
homme,D'Aoust,Arber,3/20/1948,ROUEN,82.8,179,B+
femme,Plourde,Dorene,8/12/1961,PARIS,96.9,155,AB+
femme,Guay,Fifine,10/2/1974,LE MOULE,65.4,164,O+
homme,Morneau,Sacripant,7/2/1992,NANTERRE,76.1,168,AB+
femme,Latourelle,Anne,2/23/1993,PALAISEAU,92.3,166,B+
femme,Pelchat,Renée,9/10/1995,MEAUX,52.3,167,B+
femme,Langelier,Hilaire,6/10/1948,ÉVREUX,64.3,155,B+
homme,Giroux,Orville,10/8/1966,NÎMES,109.9,185,A+
homme,Guérette,Arthur,11/21/1976,LE LAMENTIN,65.4,183,O+
homme,Gaudreau,Loring,1/6/1985,BONDY,95.7,177,B+
femme,Hachée,Romaine,10/27/1952,PARIS,72.1,151,O+
homme,Aupry,Agrican,2/2/1987,MENDE,95.1,169,O+
femme,Villeneuve,Berangaria,5/9/1970,BLAGNAC,65.5,172,A+
femme,Charpie,Alexandrie,11/10/1986,CERGY,86.4,166,A+
femme,Auclair,Eloise,9/20/1995,SAINT-MÉDARD-EN-JALLES,95.7,171,AB-
femme,Charron,Hélène,2/3/1987,RIS-ORANGIS,81.2,155,O+
femme,Parrot,Adrienne,8/21/1998,VALENCIENNES,79.8,155,A+
femme,Vertefeuille,Nicolette,3/13/1942,MAISONS-LAFFITTE,80.6,156,O+
homme,Fortin,William,10/22/1952,TAVERNY,89.0,182,AB+
homme,Mathieu,Bruno,11/27/1934,PERPIGNAN,97.5,168,O+
homme,Ricard,Vernon,3/1/1960,MARSEILLE,66.2,184,A+
homme,Lalonde,Anton,1/17/1940,VALENCIENNES,62.8,168,AB-
homme,Lussier,Raymond,9/23/1994,TOURS,74.5,183,A+
femme,Viens,Arienne,12/29/1951,MAGAGNOSC,97.4,167,A+
femme,L'Hiver,Agathe,3/31/1996,MONTROUGE,92.6,163,B+
homme,Renaud,Wyatt,12/7/1934,MEUDON-LA-FORÊT,73.0,171,O+
homme,Loiselle,Kerman,10/18/1992,FOIX,71.1,177,O+
femme,Thibault,Royale,9/8/1959,SAINT-POL-SUR-MER,66.4,168,B+
homme,Barjavel,Courtland,8/19/1951,BASSE-TERRE,106.1,179,O+
homme,Rouze,Georges,8/11/1946,MEYZIEU,76.2,176,B+
femme,Reault,Agate,6/12/1979,PESSAC,66.0,166,O+
homme,Maheu,Lance,8/5/1951,BRUAY-LA-BUISSIÈRE,97.7,173,O+
femme,Clavette,Iva,4/26/1971,CHAUMONT,75.2,170,O+
femme,Du Trieux,Dorene,6/8/1960,LYON,56.6,168,A+
homme,Lagueux,Aimé,1/22/1994,NOGENT-SUR-MARNE,104.1,180,B+
femme,Pirouet,Clémence,5/14/1982,MONTPELLIER,79.9,166,O+
femme,Labelle,Constance,3/27/1975,PARIS,84.4,164,A-
femme,Labbé,Joanna,9/26/1988,ALFORTVILLE,65.4,161,O+
homme,Vaillancourt,Marmion,8/30/1988,RODEZ,108.0,190,B+
homme,Bédard,Xavier,11/9/1948,SAINT-MAUR-DES-FOSSÈS,102.8,166,A+
homme,Fongemie,Germain,9/23/1998,LE PORT,91.7,165,B+
femme,Lacharité,Fusberta,5/12/1962,RIS-ORANGIS,70.5,162,B+
femme,Gendron,Merci,4/17/1962,NICE,67.3,171,B+
homme,Francoeur,Granville,7/16/1977,FONTENAY-AUX-ROSES,73.4,185,A+
femme,Bertrand,Hortense,7/15/1967,CHOISY-LE-ROI,80.0,166,B+
homme,Latourelle,Noël,4/21/1963,BOURGOIN-JALLIEU,96.2,175,O+
femme,Laisné,Océane,10/16/1939,SAINTE-GENEVIÈVE-DES-BOIS,92.4,154,A-
femme,Plante,Delphine,1/25/1987,LES ABYMES,83.5,161,A+
femme,Caron,Christelle,4/1/1939,DÉCINES-CHARPIEU,49.9,159,B+
homme,Beaudoin,Searlas,5/8/1989,LUNEL,82.0,171,B+
femme,Rhéaume,Albertine,10/20/1988,L'HAŸ-LES-ROSES,96.3,163,B+
homme,Jardine,Beltane,8/27/1947,CLICHY-SOUS-BOIS,102.8,172,A+
femme,Garnier,Avelaine,4/5/1953,MULHOUSE,66.5,167,O+
homme,De La Ronde,Felicien,7/27/1990,MONTREUIL,92.5,176,O-
homme,Perreault,Peppin,6/24/1971,SAINT-ÉTIENNE,97.0,176,O+
femme,Aupry,Maryse,10/29/1982,SENS,77.9,158,B+
homme,Thibodeau,Namo,11/22/1966,PARIS,97.4,176,A+
femme,Davignon,Alita,9/20/1976,PUTEAUX,76.1,164,O+
homme,Étoile,Javier,3/3/1987,COURBEVOIE,106.7,178,O+
femme,Fugère,Audrey,1/15/1967,MARSEILLE,76.1,160,A+
homme,Clavette,Brice,8/20/1998,BAR-LE-DUC,58.6,178,B+
femme,Fongemie,Pauline,4/16/1965,MARCQ-EN-BAROEUL,52.4,167,B+
femme,Ouellet,Laverne,1/24/1966,ÉLANCOURT,102.5,165,A+
homme,Rocher,Perrin,2/17/1960,MENDE,81.0,182,O+
homme,Fortin,Charlot,11/3/1958,ANNECY,91.1,167,O+
homme,Chauvin,Arthur,11/8/1993,NOUMÉA,95.1,183,O+
homme,Vertefeuille,Grégoire,5/19/1964,RODEZ,73.3,182,O+
femme,Babin,Blanchefle,9/5/1950,LYON,61.9,167,O+
femme,Bernier,Victoire,8/17/1987,PALAISEAU,72.6,174,A+
homme,Moreau,Artus,6/20/1986,MANOSQUE,99.3,183,O+
homme,Bellemare,Franck,10/3/1938,NOUMÉA,98.8,180,O+
femme,Vertefeuille,Angelique,5/16/1966,LAMBERSART,52.9,166,O+
femme,Déziel,Maureen,6/4/1933,SAINT-CHAMOND,63.7,168,A+
homme,Echeverri,Courtland,6/13/1981,ANNEMASSE,84.2,183,A+
femme,Bazin,Carine,6/25/1984,THONON-LES-BAINS,56.6,156,A+
homme,Marcil,Burnell,1/9/1982,RENNES,86.2,170,O+
homme,Raymond,Hamilton,4/12/1959,VILLIERS-SUR-MARNE,92.1,175,A-
femme,Déziel,Audrey,3/18/1967,PLAISIR,59.6,164,O+
homme,Desjardins,Armand,3/14/1959,DUNKERQUE,97.4,183,O+
homme,Laisné,Armand,2/21/1999,REZÉ,92.4,163,O+
femme,Mainville,Dalmace,7/31/1957,ARLES,94.4,170,B+
homme,Faubert,Leverett,5/3/1941,PESSAC,65.1,166,B+
femme,Lafond,Parnella,9/19/1937,ALFORTVILLE,93.7,164,AB+
homme,Bourdette,William,11/21/2000,DOLE,78.5,168,O+
homme,Cadieux,Carolos,4/19/1960,VILLENEUVE-LA-GARENNE,94.6,172,A+
femme,Beauchemin,Thérèse,2/7/1967,ALBI,74.1,159,B+
homme,Talon,Granville,10/21/1977,THIAIS,112.0,176,A+
femme,Lapresse,Cinderella,1/1/1992,CANNES-LA-BOCCA,50.1,173,O+
homme,Laframboise,Somerville,3/7/1972,BONDY,92.5,169,O+
homme,Audet,Astolpho,3/5/1941,LE BOUSCAT,88.4,162,A+
femme,Bourgeois,Belda,4/1/1981,FORT-DE-FRANCE,77.0,163,AB-
homme,Chandonnet,Marshall,10/26/1964,CHOLET,79.7,172,O+
homme,Duffet,Charlot,3/6/1944,ANGLET,76.1,172,A+
homme,Marceau,Thomas,7/12/1979,CHÂTELLERAULT,68.1,186,O+
homme,Cantin,Malagigi,9/1/1972,MURET,69.1,167,AB+
femme,Lacharité,Cendrillon,1/11/1991,MAISONS-LAFFITTE,92.1,175,A+
homme,Dubeau,Rule,7/26/1962,NICE,79.0,168,O+
homme,Lapresse,Jeoffroi,11/22/1941,ALÈS,70.1,174,O-
homme,Gregoire,David,4/18/1995,CANNES,64.4,179,A+
homme,Bourget,Platt,9/25/1987,ORLÉANS,74.7,183,B+
homme,Lazure,Pinabel,7/25/1975,MENDE,75.8,185,A+
homme,Bourget,Gilles,5/11/1977,PARIS,84.2,188,O+
homme,Beauchamp,Leroy,11/2/1991,ARLES,108.8,172,O+
homme,Pouliotte,Octave,12/18/1990,TOURS,60.6,176,O+
femme,Lavallée,Claire,4/10/1989,LA TESTE-DE-BUCH,89.1,173,A+
homme,Brochu,Philip,2/25/1958,LEVALLOIS-PERRET,90.4,185,O+
femme,Laforest,Auda,9/1/1985,ÉVRY,87.0,163,AB+
homme,Dupuy,Pomeroy,4/19/1976,COLMAR,93.5,181,AB+
femme,Leclerc,Iva,12/18/1959,FONTENAY-SOUS-BOIS,82.7,152,O+
femme,Fluet,Avelaine,6/19/1944,FORT-DE-FRANCE,86.8,153,A-
femme,St-Jean,Christiane,5/8/1940,POINTE-À-PITRE,102.0,158,O+
homme,René,Octave,1/5/1982,AURILLAC,71.5,187,A+
femme,Goddu,Josette,9/7/1986,AJACCIO,87.0,154,A+
femme,Pinneau,Magnolia,12/28/1938,BASTIA,98.2,162,B+
femme,Chastain,Zara,11/6/1950,BASTIA,89.7,168,O+
homme,Lamour,Thierry,11/6/1987,ISTRES,112.2,179,A+
femme,Plante,Arlette,3/27/1961,CHÂLONS-EN-CHAMPAGNE,100.6,167,A+
homme,Boisvert,Seymour,6/11/1933,LE CANNET,60.1,167,O+
homme,Plourde,Mayhew,11/6/1998,GONESSE,96.6,186,O-
homme,Batard,Granville,10/6/1989,VERSAILLES,69.5,176,A+
homme,Couture,Serge,7/18/1990,SAINT-ÉTIENNE-DU-ROUVRAY,86.5,168,AB+
homme,Cantin,Georges,2/8/1981,AMIENS,82.4,175,B+
femme,Brian,Laetitia,10/31/1974,VALENCE,100.3,167,O+
homme,Parizeau,Peverell,7/1/1940,LILLE,70.9,180,AB+
homme,Fouquet,Fitz,5/20/1970,SAINT-LAURENT-DU-VAR,101.2,171,AB-
femme,Goddu,Élise,2/11/1940,OYONNAX,57.4,157,A+
homme,Paquet,Vick,6/7/2000,MARSEILLE,94.0,179,AB+
femme,Saurel,Laurence,6/21/1975,CLICHY-SOUS-BOIS,55.2,164,AB+
homme,Mercier,Bayard,3/31/1979,HAZEBROUCK,98.3,168,O+
homme,Bérard,Garland,6/3/1957,SAINT-PIERRE,70.5,172,A+
femme,Houde,Raina,6/30/1955,SAINT-PIERRE-ET-MIQUELON,53.4,163,B+
homme,Sorel,Yves,12/13/1938,LYON,94.8,169,A+
homme,Garnier,Leal,10/14/1966,LYON,88.8,181,B+
femme,Fortier,Blanchefle,2/12/1946,TOULOUSE,76.6,151,B+
femme,Bérard,Andrée,9/3/1949,ANGLET,96.3,168,B+
homme,Migneault,Richard,2/25/1955,MARSEILLE,75.5,178,O+
femme,Bourgeois,Alacoque,5/16/1934,BIARRITZ,74.2,155,A+
femme,Desrosiers,Madeleine,1/22/1933,FOUGÈRES,87.2,163,A+
femme,Bourgouin,Orane,6/7/1946,MANOSQUE,85.9,154,O+
homme,Coulombe,Archaimbau,10/31/1954,NANTES,103.8,177,B+
femme,Fortier,Magnolia,7/10/1942,BONDY,88.2,170,AB+
homme,Larocque,Karel,10/6/1946,MARSEILLE,66.5,171,AB+
homme,Frappier,Maslin,3/25/1980,DIGNE-LES-BAINS,73.8,172,O+
homme,Duhamel,Chapin,9/28/1973,BEAUVAIS,109.3,176,O+
femme,L'Hiver,Tilly,2/1/1977,VESOUL,101.2,157,O+
homme,Morneau,Burrell,10/15/1969,LANESTER,67.9,187,A+
homme,Rouze,Gaston,10/28/1976,BORDEAUX,105.6,168,O+
femme,Gadbois,Etoile,11/20/1984,DRAGUIGNAN,70.3,166,O+
homme,Couet,Henry,11/23/1939,PESSAC,66.5,183,B+
homme,Archambault,Guerin,6/17/1982,SAINT-MAUR-DES-FOSSÈS,99.9,170,O+
homme,Aubé,Marc,5/12/1965,MARSEILLE,90.1,181,O+
femme,Charbonneau,Pensee,12/19/1933,ROUEN,87.8,152,O+
homme,LaGrande,Talbot,2/23/1989,GOUSSAINVILLE,97.6,182,B+
homme,Chaussée,Sidney,3/18/1959,MENTON,78.6,177,O+
homme,Melanson,Courtland,1/10/1988,VILLENEUVE-LA-GARENNE,70.4,185,B+
femme,Harquin,Diane,2/7/1964,SAINT-LAURENT-DU-VAR,54.3,156,AB+
homme,Couturier,Pomeroy,5/8/1957,SANNOIS,102.2,174,O-
homme,Lacharité,Porter,2/13/1942,MARTIGUES,74.4,168,A+
homme,Daigneault,Verrill,8/31/1988,PARIS,67.3,187,O+
femme,Provencher,Oriel,7/8/1957,PONTOISE,56.7,152,A-
homme,Coulombe,Zdenek,1/22/1958,ISSY-LES-MOULINEAUX,90.7,185,B+
homme,Charpentier,Mason,5/8/1972,MONTPELLIER,102.1,184,O+
homme,Lesage,Roland,1/9/1956,TOULOUSE,73.7,175,A+
femme,Barrette,Romaine,2/10/1972,DAX,60.0,166,O+
homme,Brousseau,Merlin,4/12/1980,AMIENS,76.2,185,O+
homme,Latourelle,Anton,5/6/1998,MANTES-LA-JOLIE,78.6,185,A+
homme,Lamour,Roland,11/25/1982,LYON,85.6,185,B+
homme,Langlais,Javier,3/20/1979,LE PETIT-QUEVILLY,115.7,174,A+
femme,Poulin,Marine,3/5/1968,CHÂTILLON,97.7,153,O+
homme,Brunelle,Senior,4/23/1943,SARCELLES,63.6,164,O-
femme,Barrette,Liane,6/7/1994,CAVAILLON,50.1,165,O+
homme,Lagacé,Granville,11/12/1950,LA CELLE-SAINT-CLOUD,68.6,165,A+
homme,Chesnay,Quennel,7/6/1976,GONESSE,102.4,188,A+
femme,Labossière,Lotye,1/5/1962,GRANDE-SYNTHE,76.9,173,AB+
femme,Beaudry,Ruby,5/27/2000,PARIS,73.5,161,O-
femme,Sacré,Aurore,3/15/1948,LEVALLOIS-PERRET,84.5,171,O+
femme,Monty,Aurélie,7/20/1976,FOIX,59.9,163,O+
homme,Lizotte,Fletcher,10/24/1935,SAINT-LÔ,99.1,168,O-
homme,Lapierre,Pierpont,9/3/1941,SAINT-PAUL,100.8,169,A+
homme,Chalifour,Victor,10/3/1936,NANTES,68.1,176,O+
femme,Tollmache,Phillipa,9/7/1972,SAINT-ÉTIENNE,79.1,172,A+
femme,Dagenais,Brigitte,8/31/1979,CHATOU,64.9,154,B+
femme,Lafond,Aimée,5/26/1938,ARRAS,81.0,158,B+
femme,Grimard,Lorraine,3/9/1990,BORDEAUX,77.8,170,B+
femme,Alexandre,Laetitia,11/19/1961,ROMAINVILLE,69.9,173,O+
femme,Lacasse,Valentine,7/8/1971,PIERREFITTE-SUR-SEINE,102.3,154,A+
homme,L'Angelier,Mayhew,11/23/1984,TARBES,63.9,172,B+
homme,Desruisseaux,Ranger,1/22/1939,CLAMART,89.5,177,O-
femme,Bourdette,Julienne,8/22/1952,LE HAVRE,60.5,155,O+
femme,Cyr,Anouk,3/3/1962,LE MANS,97.0,167,A-
femme,Gareau,Fealty,6/29/2000,TORCY,54.3,151,B+
femme,Simon,Huette,2/6/1949,PRIVAS,51.7,168,B+
homme,Blanchard,Émile,3/23/1981,CHÂTEAUROUX,79.6,182,A+
femme,Hervé,Madelene,7/22/1964,VERSAILLES,91.8,160,A-
femme,Hébert,Lucille,8/1/1943,SAINT-NAZAIRE,68.8,165,O+
femme,Vernadeau,Marine,5/25/1997,RUEIL-MALMAISON,54.1,158,O+
femme,Deserres,Angelette,5/16/1967,MILLAU,62.2,165,O-
femme,Lacharité,Chantal,5/8/1971,MOULINS,101.4,164,B+
